,carat,depth,table,price,x,y,z,Cut_num,Clarity_num,Color_num
420,0.7,62.3,58.0,2812,5.64,5.72,3.54,3,4,5
421,0.7,60.9,61.0,2812,5.66,5.71,3.46,3,4,5
422,0.71,62.4,57.0,2812,5.69,5.72,3.56,5,3,7
423,0.99,55.0,61.0,2812,6.72,6.67,3.68,1,3,1
424,0.73,58.6,60.0,2812,5.92,5.89,3.46,4,4,6
425,0.51,62.0,57.0,2812,5.15,5.11,3.18,5,7,5
426,0.91,59.8,58.0,2813,6.3,6.29,3.77,4,2,4
427,0.84,63.4,55.0,2813,6.0,5.95,3.79,3,3,6
428,0.91,64.3,58.0,2813,6.09,6.05,3.9,2,4,2
429,0.76,62.2,59.0,2814,5.86,5.81,3.63,4,3,6
430,0.76,61.7,57.0,2814,5.88,5.85,3.62,5,3,6
431,0.75,61.1,59.0,2814,5.86,5.83,3.57,4,3,6
432,0.55,61.5,56.0,2815,5.23,5.27,3.23,3,7,7
433,0.76,58.5,62.0,2815,5.93,6.01,3.49,3,2,5
434,0.74,61.7,58.0,2815,5.79,5.81,3.58,4,5,4
435,0.7,60.4,56.0,2815,5.75,5.81,3.49,5,3,3
436,0.7,61.4,56.0,2815,5.7,5.76,3.52,5,3,3
437,0.7,61.5,55.0,2815,5.73,5.79,3.54,5,3,3
438,0.7,61.4,56.0,2815,5.72,5.77,3.53,5,3,3
439,0.9,65.0,56.0,2815,6.08,6.04,3.94,1,4,1
440,0.95,56.0,60.0,2815,6.62,6.53,3.68,1,2,5
441,0.89,60.2,59.0,2815,6.26,6.23,3.76,4,2,3
442,0.72,58.3,58.0,2815,5.99,5.92,3.47,4,4,6
443,0.96,53.1,63.0,2815,6.73,6.65,3.55,1,2,6
444,1.02,60.3,58.0,2815,6.55,6.5,3.94,4,1,4
445,0.78,61.4,56.0,2816,5.91,5.95,3.64,3,6,2
446,0.61,60.1,57.0,2816,5.52,5.54,3.32,5,6,4
447,0.71,63.4,55.0,2816,5.61,5.69,3.58,2,5,7
448,0.78,61.5,59.0,2816,5.96,5.88,3.64,4,3,5
449,0.87,62.7,56.0,2816,6.16,6.13,3.85,5,2,3
450,0.83,62.5,55.0,2816,6.04,6.0,3.76,5,3,3
451,0.71,61.3,56.0,2817,5.78,5.73,3.53,4,3,6
452,0.71,60.2,56.0,2817,5.84,5.89,3.53,5,6,2
453,0.71,62.7,57.0,2817,5.66,5.64,3.54,5,4,6
454,0.71,62.3,58.0,2817,5.69,5.65,3.53,4,4,6
455,0.63,61.5,56.0,2817,5.48,5.52,3.38,5,6,5
456,0.71,59.2,59.0,2817,5.86,5.83,3.46,4,3,6
457,0.71,61.8,59.0,2817,5.75,5.7,3.54,4,3,6
458,0.71,61.3,55.0,2817,5.77,5.72,3.52,5,3,6
459,0.71,61.4,58.0,2817,5.77,5.73,3.53,4,3,6
460,0.9,62.8,55.0,2817,6.2,6.16,3.88,5,4,1
461,0.71,62.8,64.0,2817,5.6,5.54,3.5,2,3,6
462,0.7,62.4,61.0,2818,5.66,5.63,3.52,4,4,6
463,0.7,59.3,60.0,2818,5.78,5.73,3.41,4,4,6
464,0.7,63.0,60.0,2818,5.64,5.6,3.54,4,4,6
465,1.0,61.3,60.0,2818,6.43,6.39,3.93,4,1,3
466,0.86,59.3,62.0,2818,6.36,6.22,3.73,4,2,5
467,0.8,61.0,57.0,2818,6.07,6.0,3.68,5,3,3
468,0.7,62.9,57.0,2818,5.66,5.61,3.54,5,5,6
469,0.7,59.6,57.0,2818,5.91,5.83,3.5,4,5,6
470,0.7,61.8,60.0,2818,5.69,5.64,3.5,4,4,5
471,0.7,62.7,57.0,2818,5.68,5.64,3.55,4,5,6
472,1.0,65.3,62.0,2818,6.34,6.12,4.08,1,2,3
473,0.72,63.8,58.0,2819,5.64,5.68,3.61,3,5,4
474,0.72,62.3,56.0,2819,5.73,5.77,3.58,5,5,3
475,0.7,59.7,63.0,2819,5.76,5.79,3.45,2,5,5
476,0.86,64.3,60.0,2819,5.97,5.95,3.83,2,2,5
477,0.71,62.9,58.0,2820,5.66,5.69,3.57,5,5,4
478,0.75,62.0,57.0,2821,5.8,5.78,3.59,5,3,6
479,0.73,61.6,59.0,2821,5.77,5.73,3.54,4,4,6
480,0.53,61.9,55.0,2821,5.2,5.21,3.22,5,7,6
481,0.73,61.3,58.0,2821,5.83,5.76,3.55,4,3,6
482,0.73,63.6,57.0,2821,5.72,5.7,3.63,2,3,6
483,0.73,59.6,61.0,2821,5.92,5.85,3.51,4,3,6
484,0.73,62.2,59.0,2821,5.77,5.68,3.56,4,3,6
485,0.73,61.7,55.0,2821,5.84,5.82,3.6,4,3,7
486,0.73,63.2,58.0,2821,5.76,5.7,3.62,3,3,6
487,0.7,60.8,60.0,2822,5.74,5.71,3.48,4,5,6
488,0.72,60.3,59.0,2822,5.84,5.8,3.51,4,4,6
489,0.72,60.9,60.0,2822,5.8,5.76,3.52,4,4,6
490,0.72,62.4,59.0,2822,5.77,5.7,3.58,4,4,6
491,0.7,60.2,60.0,2822,5.73,5.7,3.44,4,4,6
492,0.6,62.0,55.0,2822,5.37,5.4,3.34,5,6,5
493,0.74,60.8,57.0,2822,5.85,5.89,3.57,5,7,2
494,0.73,62.1,55.0,2822,5.75,5.78,3.58,5,3,5
495,0.71,62.7,60.0,2822,5.71,5.67,3.57,4,3,7
496,0.71,61.3,58.0,2822,5.75,5.73,3.52,4,3,7
498,0.7,60.7,56.0,2822,5.75,5.72,3.48,5,3,7
499,0.9,64.0,61.0,2822,6.04,6.03,3.86,2,4,1
500,0.71,60.2,56.0,2822,5.86,5.83,3.52,5,3,7
501,0.7,61.5,59.0,2822,5.73,5.68,3.51,4,4,6
502,0.7,62.6,56.0,2822,5.71,5.66,3.56,4,4,6
503,0.7,59.7,58.0,2822,5.82,5.77,3.46,5,3,7
504,0.7,61.4,64.0,2822,5.71,5.66,3.49,2,3,6
505,0.7,62.5,57.0,2822,5.62,5.59,3.51,5,3,7
506,0.7,61.8,56.0,2822,5.73,5.63,3.51,5,3,7
507,0.7,60.7,62.0,2822,5.72,5.68,3.46,4,4,6
508,0.7,60.6,58.0,2822,5.8,5.72,3.49,4,4,5
510,0.79,62.8,59.0,2823,5.86,5.9,3.69,3,2,7
511,0.9,63.8,57.0,2823,6.06,6.13,3.89,2,3,2
512,0.71,62.3,58.0,2823,5.71,5.66,3.54,4,4,6
513,0.61,61.3,54.0,2823,5.51,5.59,3.4,5,6,6
514,0.9,65.8,54.0,2823,6.05,5.98,3.96,1,2,3
515,0.71,60.5,56.0,2823,5.77,5.73,3.47,5,3,6
516,0.71,61.2,59.0,2824,5.74,5.69,3.5,4,4,7
517,0.77,62.1,57.0,2824,5.84,5.86,3.63,5,6,2
518,0.74,63.1,58.0,2824,5.73,5.75,3.62,2,5,6
519,0.82,62.4,54.0,2824,6.02,5.97,3.74,5,2,5
520,0.82,60.8,60.0,2824,6.05,6.03,3.67,4,2,6
521,0.71,62.2,59.0,2825,5.73,5.66,3.54,4,5,4
522,0.83,60.0,59.0,2825,6.08,6.05,3.64,4,3,3
523,0.73,62.0,57.0,2825,5.75,5.8,3.58,3,5,4
524,0.83,62.5,59.0,2825,6.02,5.95,3.74,4,3,3
525,1.17,60.2,61.0,2825,6.9,6.83,4.13,4,1,1
526,0.91,61.3,67.0,2825,6.24,6.19,3.81,1,2,3
527,0.73,62.6,60.0,2826,5.75,5.68,3.58,4,5,6
528,0.7,57.2,59.0,2826,5.94,5.88,3.38,2,5,6
529,0.9,62.2,59.0,2826,6.11,6.07,3.79,4,2,2
530,0.7,62.2,58.0,2826,5.66,5.6,3.5,4,5,6
531,0.7,63.3,56.0,2826,5.6,5.58,3.54,3,4,7
532,0.7,59.4,61.0,2826,5.78,5.74,3.42,4,5,6
533,0.9,63.5,56.0,2826,6.17,6.07,3.88,3,2,2
534,0.78,60.8,60.0,2826,5.97,5.94,3.62,4,3,5
535,0.96,60.7,55.0,2826,6.41,6.37,3.88,5,1,5
536,0.7,62.3,59.0,2827,5.67,5.7,3.54,3,3,7
537,0.72,64.0,54.0,2827,5.68,5.7,3.64,2,4,7
539,0.7,61.6,57.0,2827,5.69,5.74,3.52,5,7,3
540,0.7,62.3,55.0,2827,5.66,5.7,3.54,5,7,3
542,1.01,61.6,61.0,2828,6.39,6.31,3.91,4,2,3
543,0.72,62.2,58.0,2829,5.75,5.7,3.56,4,5,5
545,0.59,62.0,56.0,2829,5.36,5.38,3.33,5,7,6
546,0.72,61.7,57.0,2829,5.77,5.74,3.55,5,5,5
547,0.75,61.9,57.0,2829,5.88,5.82,3.62,4,2,6
548,0.8,60.2,57.0,2829,6.05,6.01,3.63,4,2,6
549,0.71,62.7,59.0,2830,5.65,5.7,3.56,3,4,6
551,0.97,60.7,56.0,2830,6.41,6.43,3.9,5,1,5
552,0.53,60.9,57.0,2830,5.23,5.29,3.19,5,7,5
554,0.8,62.1,54.4,2830,5.94,5.99,3.7,5,4,2
555,0.9,60.6,62.0,2830,6.21,6.13,3.74,4,3,4
556,0.76,60.8,60.0,2831,5.89,5.98,3.61,3,2,6
557,0.72,62.3,57.0,2831,5.7,5.76,3.57,5,3,6
558,0.75,61.4,57.0,2831,5.82,5.87,3.59,5,3,6
559,0.72,62.1,58.0,2831,5.73,5.76,3.57,4,3,6
560,0.79,61.8,56.0,2831,5.93,5.91,3.66,5,3,4
561,0.72,62.5,58.0,2832,5.71,5.75,3.58,3,4,5
562,0.91,62.8,61.0,2832,6.15,6.18,3.87,3,2,2
563,0.71,62.1,57.0,2832,5.75,5.65,3.54,4,6,4
564,0.81,63.0,60.0,2832,5.87,5.81,3.68,4,3,4
565,0.82,62.5,57.0,2832,5.91,5.97,3.71,5,3,3
566,0.71,62.2,58.0,2832,5.72,5.66,3.54,4,5,5
567,0.9,64.3,63.0,2832,6.05,6.01,3.88,2,3,1
568,0.8,62.0,58.0,2833,5.86,5.95,3.66,3,4,2
569,0.56,61.0,59.0,2833,5.28,5.34,3.24,3,8,6
570,0.7,59.6,61.0,2833,5.77,5.8,3.45,3,4,7
571,0.7,61.0,57.0,2833,5.74,5.76,3.51,5,4,7
572,0.61,61.7,55.0,2833,5.45,5.48,3.37,5,6,5
573,0.85,62.5,57.0,2833,6.02,6.07,3.78,5,2,3
574,0.7,60.7,57.0,2833,5.73,5.75,3.49,5,3,5
575,0.8,62.2,56.0,2834,5.94,5.87,3.67,5,4,4
576,0.8,62.8,57.0,2834,5.91,5.87,3.7,5,4,3
577,0.51,59.9,58.0,2834,5.16,5.19,3.1,3,7,7
578,0.53,61.4,57.0,2834,5.2,5.23,3.2,5,7,5
579,0.78,61.8,55.0,2834,5.92,5.95,3.67,5,4,2
580,0.9,63.4,54.0,2834,6.17,6.14,3.9,3,3,1
581,0.9,65.3,59.0,2834,6.07,6.0,3.94,1,2,4
582,0.77,60.7,55.0,2834,6.01,5.95,3.63,5,2,6
583,0.73,61.2,56.0,2835,5.89,5.81,3.58,5,5,5
584,0.63,61.9,57.0,2835,5.47,5.51,3.4,5,6,5
585,0.7,61.5,54.0,2835,5.7,5.75,3.52,5,4,6
586,0.72,62.8,57.0,2835,5.71,5.73,3.59,5,4,6
587,0.72,61.0,57.0,2835,5.78,5.8,3.53,5,3,6
588,0.75,59.6,59.0,2835,6.04,5.94,3.57,4,4,5
589,0.82,60.7,56.0,2836,6.04,6.06,3.67,3,3,3
590,0.71,62.8,60.0,2836,5.6,5.65,3.53,2,4,6
591,0.7,62.6,59.0,2837,5.69,5.66,3.55,4,5,6
593,0.71,59.8,53.0,2838,5.86,5.82,3.49,5,3,5
594,0.76,60.9,55.0,2838,5.92,5.94,3.61,3,3,3
595,0.82,64.9,58.0,2838,5.83,5.79,3.77,1,3,5
596,0.72,58.8,60.0,2838,5.91,5.89,3.47,4,5,5
597,0.7,62.3,58.0,2838,5.72,5.64,3.54,4,4,5
598,0.7,61.7,58.0,2838,5.69,5.63,3.49,4,4,5
599,0.7,62.6,55.0,2838,5.73,5.64,3.56,4,5,4
600,0.7,59.4,61.0,2838,5.83,5.79,3.45,4,4,5
601,0.7,63.5,59.0,2838,5.53,5.49,3.5,3,3,6
602,0.7,60.9,61.0,2838,5.71,5.66,3.46,4,4,5
603,0.7,59.5,58.0,2838,5.85,5.75,3.45,4,4,5
604,0.7,63.0,60.0,2838,5.64,5.57,3.53,4,5,4
605,0.74,60.0,57.0,2839,5.85,5.89,3.52,3,3,6
606,0.71,61.5,57.0,2839,5.74,5.71,3.52,5,5,5
607,0.7,61.6,54.0,2839,5.75,5.72,3.53,5,5,5
608,0.71,62.1,55.0,2839,5.82,5.68,3.57,5,5,5
609,0.71,59.1,61.0,2839,5.84,5.81,3.44,4,5,5
610,0.71,59.0,60.0,2839,5.82,5.8,3.43,4,5,5
611,0.71,60.5,58.0,2839,5.75,5.72,3.47,4,5,5
612,0.7,62.4,53.0,2839,5.73,5.71,3.57,5,5,5
613,0.73,61.8,54.0,2839,5.8,5.82,3.59,5,4,4
614,0.7,62.1,54.0,2839,5.69,5.72,3.54,5,4,6
615,0.7,61.3,57.0,2839,5.71,5.74,3.51,5,5,4
616,0.71,60.3,58.0,2839,5.82,5.78,3.5,4,6,4
617,0.71,59.2,58.0,2839,5.87,5.82,3.46,4,5,5
618,0.79,59.3,62.0,2839,6.09,6.01,3.59,4,4,4
619,0.71,62.7,59.0,2839,5.7,5.62,3.55,4,5,5
620,0.77,61.0,60.0,2840,5.9,5.87,3.59,3,5,3
621,0.75,59.8,56.0,2840,5.85,5.92,3.52,3,2,5
622,0.7,61.0,56.0,2840,5.75,5.8,3.52,5,3,5
623,0.71,59.3,56.0,2840,5.88,5.82,3.47,4,4,5
624,0.92,61.9,56.0,2840,6.27,6.2,3.86,5,2,7
625,0.83,61.4,59.0,2840,6.08,6.04,3.72,4,2,5
626,0.7,59.2,60.0,2840,5.87,5.78,3.45,4,7,3
627,0.73,60.3,59.0,2841,5.9,5.87,3.55,4,4,5
628,0.71,63.4,55.0,2841,5.69,5.61,3.58,3,5,7
630,0.82,61.7,53.0,2841,6.0,6.12,3.74,5,2,5
631,0.82,62.3,56.0,2841,5.96,6.02,3.73,5,2,5
632,0.82,59.7,57.0,2841,6.12,6.14,3.66,3,2,5
633,0.52,61.2,56.0,2841,5.19,5.21,3.18,5,7,5
634,1.0,58.9,60.0,2841,6.6,6.55,3.87,4,1,5
635,0.95,66.7,56.0,2841,6.16,6.03,4.06,1,3,4
636,0.73,61.4,57.0,2841,5.76,5.8,3.55,5,3,7
637,0.73,59.9,59.0,2841,5.87,5.77,3.5,4,4,5
638,0.73,61.4,58.0,2841,5.82,5.77,3.56,4,5,4
639,0.8,62.6,54.0,2842,5.92,5.96,3.72,5,5,2
640,0.7,58.7,61.0,2842,5.8,5.72,3.38,4,4,5
641,0.7,60.2,62.0,2843,5.71,5.75,3.45,3,4,6
642,0.7,62.7,58.0,2843,5.65,5.67,3.55,3,4,6
643,0.71,59.4,58.0,2843,5.76,5.82,3.44,3,4,6
644,0.81,63.2,58.0,2843,5.91,5.92,3.74,3,2,5
645,0.71,61.5,58.0,2843,5.73,5.79,3.54,3,3,7
646,0.73,61.3,57.0,2843,5.81,5.84,3.57,5,6,4
647,0.73,61.8,59.0,2843,5.73,5.79,3.56,3,5,5
648,0.72,62.0,57.0,2843,5.71,5.74,3.55,5,4,6
649,0.81,62.1,57.0,2843,5.91,5.95,3.68,5,2,5
650,0.71,60.7,57.0,2843,5.81,5.78,3.52,5,6,4
653,1.01,61.5,57.0,2844,6.45,6.46,3.97,5,1,2
654,1.01,63.1,57.0,2844,6.35,6.39,4.02,2,1,2
655,0.79,62.5,57.0,2844,5.91,5.93,3.7,5,4,3
656,0.7,61.8,59.0,2845,5.65,5.68,3.5,3,4,6
657,0.7,58.9,60.0,2845,5.83,5.85,3.44,3,4,6
658,0.8,63.4,60.0,2845,5.92,5.82,3.72,2,4,3
659,1.27,59.3,61.0,2845,7.12,7.05,4.2,4,2,3
660,0.79,61.5,56.0,2846,5.96,5.91,3.65,5,3,7
661,0.72,60.2,59.0,2846,5.79,5.84,3.5,3,5,5
662,0.73,61.6,56.0,2846,5.79,5.84,3.58,5,6,3
663,1.01,65.4,59.0,2846,6.3,6.26,4.11,1,2,3
664,1.01,64.2,61.0,2846,6.25,6.18,3.99,2,1,3
665,0.73,59.1,59.0,2846,5.92,5.95,3.51,5,3,6
666,0.7,61.6,57.0,2846,5.71,5.76,3.53,5,3,6
667,0.7,59.1,61.0,2846,5.76,5.84,3.43,2,4,5
668,0.77,62.9,59.0,2846,5.84,5.79,3.66,4,3,6
669,0.77,61.3,60.0,2846,5.91,5.81,3.59,4,4,4
670,0.77,61.4,58.0,2846,5.94,5.89,3.63,4,5,4
671,0.84,61.2,57.0,2847,6.1,6.12,3.74,3,3,3
672,0.72,60.3,57.0,2847,5.83,5.85,3.52,5,3,6
673,0.76,61.1,59.0,2847,5.93,5.88,3.61,4,3,7
674,0.7,62.9,59.0,2848,5.61,5.68,3.55,3,6,4
675,0.54,61.5,55.0,2848,5.25,5.29,3.24,5,6,7
676,0.75,64.6,57.0,2848,5.74,5.72,3.7,1,2,7
677,0.79,64.1,54.0,2849,5.86,5.84,3.75,2,3,6
678,0.74,63.1,58.0,2849,5.75,5.73,3.62,3,5,6
679,0.7,61.0,60.0,2850,5.74,5.77,3.51,3,4,6
680,0.7,60.8,59.0,2850,5.69,5.79,3.49,5,4,5
681,0.75,61.5,56.0,2850,5.83,5.87,3.6,5,3,1
682,1.2,63.1,60.0,2850,6.75,6.67,4.23,3,1,3
683,0.8,63.4,57.0,2851,5.89,5.82,3.71,3,3,5
684,0.66,62.1,56.0,2851,5.54,5.57,3.45,5,5,7
685,0.87,61.0,63.0,2851,6.22,6.07,3.75,3,2,5
686,0.86,62.7,59.0,2851,6.04,5.98,3.77,4,3,3
687,0.74,61.0,57.0,2851,5.85,5.81,3.56,5,3,5
688,0.58,60.6,59.0,2852,5.37,5.43,3.27,3,8,6
689,0.78,61.5,57.0,2852,5.88,5.92,3.63,5,5,2
690,0.74,61.3,55.0,2852,5.85,5.86,3.59,5,3,4
691,0.73,62.7,55.0,2852,5.7,5.79,3.6,5,3,6
692,0.91,63.5,57.0,2852,6.12,6.07,3.87,3,3,2
693,0.71,62.6,58.0,2853,5.67,5.7,3.56,4,4,5
694,0.71,63.5,55.0,2853,5.64,5.66,3.59,2,5,4
695,0.79,62.8,57.0,2853,5.9,5.85,3.69,5,2,7
696,0.79,60.0,60.0,2853,6.07,6.03,3.63,4,2,7
697,0.71,62.7,58.0,2853,5.73,5.66,3.57,4,3,6
698,0.82,61.9,58.0,2853,5.99,5.97,3.7,4,5,2
699,0.78,61.9,57.1,2854,5.87,5.95,3.66,3,5,3
700,0.7,62.4,56.0,2854,5.64,5.7,3.54,3,5,6
701,1.12,59.1,61.0,2854,6.78,6.75,4.0,4,1,3
702,0.73,62.0,57.0,2854,5.86,5.76,3.6,4,4,6
703,0.91,64.4,62.0,2854,6.06,6.03,3.89,1,4,1
704,0.91,65.4,60.0,2854,6.04,6.0,3.94,1,4,1
705,0.91,64.2,58.0,2854,6.12,6.09,3.92,2,4,1
706,0.91,65.8,58.0,2854,6.04,6.01,3.96,1,3,3
707,0.7,58.4,59.0,2854,5.91,5.83,3.43,4,5,6
708,0.68,61.7,57.0,2854,5.67,5.64,3.49,4,6,5
709,0.73,62.5,57.0,2855,5.7,5.75,3.58,3,4,5
710,1.03,63.6,57.0,2855,6.38,6.29,4.03,2,3,1
711,0.74,62.4,57.0,2855,5.8,5.74,3.6,4,4,7
712,0.98,53.3,67.0,2855,6.82,6.74,3.61,1,2,6
713,1.02,53.0,63.0,2856,6.84,6.77,3.66,1,3,2
714,1.0,67.8,61.0,2856,5.96,5.9,4.02,1,2,4
715,1.02,61.6,55.0,2856,6.49,6.43,3.98,5,2,3
716,0.6,60.8,57.0,2856,5.44,5.49,3.32,5,6,5
717,0.8,61.6,56.0,2856,5.97,6.01,3.69,5,2,4
718,0.97,60.7,56.0,2856,6.43,6.41,3.9,5,1,5
719,1.0,67.9,62.0,2856,6.19,6.03,4.15,1,3,2
720,0.26,62.3,57.0,556,4.05,4.08,2.53,5,5,6
721,0.26,62.1,56.0,556,4.09,4.12,2.55,5,5,6
722,0.36,61.9,55.0,556,4.57,4.59,2.83,5,3,3
723,0.34,57.5,61.0,556,4.6,4.66,2.66,2,4,4
724,0.34,63.3,57.0,556,4.44,4.47,2.82,2,3,6
726,0.34,63.4,55.0,556,4.44,4.46,2.82,2,3,6
727,0.34,59.6,62.0,556,4.54,4.56,2.71,3,4,4
729,0.32,64.1,54.0,556,4.34,4.37,2.79,2,4,6
730,0.31,61.6,55.0,557,4.36,4.41,2.7,5,7,2
731,0.31,61.3,56.0,557,4.36,4.38,2.68,5,7,2
732,0.31,62.3,54.0,557,4.37,4.4,2.73,5,7,2
733,0.31,62.0,54.0,557,4.37,4.4,2.72,5,7,2
734,0.31,62.7,53.0,557,4.33,4.35,2.72,5,7,2
735,0.31,62.2,53.0,557,4.36,4.38,2.72,5,7,2
736,0.31,62.2,53.6,557,4.32,4.35,2.7,5,4,4
737,0.31,61.6,54.8,557,4.35,4.37,2.69,5,5,3
738,0.31,61.8,54.2,557,4.33,4.37,2.69,5,5,3
739,0.33,59.4,59.0,557,4.52,4.5,2.68,4,2,4
740,0.33,62.3,58.0,557,4.43,4.4,2.75,4,2,5
741,0.33,62.6,58.0,557,4.42,4.4,2.76,4,2,4
742,0.33,61.9,56.0,557,4.45,4.41,2.74,5,2,4
743,0.33,63.0,58.0,557,4.42,4.4,2.78,4,2,5
744,0.33,62.8,58.0,557,4.41,4.38,2.76,4,5,1
746,0.33,62.1,55.0,557,4.44,4.41,2.75,5,5,1
747,0.33,63.0,57.0,557,4.39,4.37,2.76,5,3,2
748,0.33,63.6,53.0,557,4.43,4.4,2.81,2,3,2
750,1.0,66.1,56.0,2856,6.21,5.97,4.04,1,2,3
751,0.77,60.8,59.0,2856,5.92,5.86,3.58,4,3,5
752,0.77,61.0,58.0,2856,5.94,5.9,3.61,4,3,5
753,0.7,60.1,63.0,2857,5.68,5.71,3.42,2,6,6
754,0.9,63.1,58.0,2857,6.08,6.02,3.82,3,2,4
755,0.72,62.3,57.0,2857,5.76,5.7,3.57,5,3,6
756,0.9,61.9,59.0,2857,6.2,6.14,3.82,4,4,2
757,0.72,62.1,58.0,2857,5.76,5.73,3.57,4,3,6
758,0.7,62.1,56.0,2858,5.63,5.71,3.52,5,6,4
759,0.81,61.3,57.0,2858,6.02,6.05,3.7,3,3,5
760,0.81,61.7,57.0,2858,6.0,6.05,3.72,3,3,5
761,0.71,61.0,60.0,2858,5.76,5.69,3.49,4,4,6
762,0.7,61.4,59.0,2858,5.73,5.7,3.51,4,4,6
763,0.71,61.5,60.0,2858,5.76,5.68,3.52,4,4,6
765,0.92,62.9,58.0,2858,6.22,6.18,3.9,4,3,1
766,0.76,62.7,54.0,2858,5.88,5.83,3.67,5,3,6
767,0.73,61.5,56.0,2858,5.84,5.8,3.58,5,3,7
769,0.7,63.6,62.0,2858,5.61,5.58,3.56,2,6,6
770,0.9,64.5,56.0,2858,6.06,6.0,3.89,1,2,4
771,0.71,56.9,65.0,2858,5.89,5.84,3.34,1,4,7
772,0.7,61.0,57.0,2859,5.76,5.74,3.51,5,4,7
773,0.7,62.4,56.0,2859,5.72,5.66,3.55,4,4,7
774,0.77,60.9,60.0,2859,5.91,5.88,3.59,4,5,5
775,0.71,61.5,56.0,2859,5.74,5.78,3.54,5,5,4
776,0.7,59.6,61.0,2859,5.8,5.77,3.45,4,4,7
777,0.75,55.8,70.0,2859,6.09,5.98,3.37,1,5,5
778,0.83,59.2,60.0,2859,6.17,6.12,3.64,4,2,6
780,0.9,63.6,58.0,2860,6.07,6.1,3.87,3,2,1
781,0.6,61.9,54.9,2860,5.41,5.44,3.35,5,6,6
782,0.71,62.9,57.0,2860,5.66,5.6,3.54,4,5,7
783,0.53,61.4,57.0,2860,5.23,5.2,3.2,5,7,5
784,0.71,60.7,58.0,2861,5.95,5.78,3.56,4,3,7
785,0.62,61.6,56.0,2861,5.45,5.48,3.37,5,6,4
786,0.62,61.6,56.0,2861,5.48,5.51,3.38,5,6,4
787,0.9,63.0,58.0,2861,6.09,6.01,3.81,4,3,2
789,0.82,61.7,59.0,2861,6.01,5.98,3.7,4,2,6
790,0.66,61.0,58.0,2861,5.67,5.57,3.43,4,5,7
791,0.7,62.5,55.0,2862,5.67,5.72,3.56,3,3,7
792,0.8,62.6,58.0,2862,5.9,5.92,3.7,3,3,5
793,0.8,62.5,59.0,2862,5.88,5.92,3.69,3,2,7
795,0.71,63.2,60.0,2862,5.65,5.61,3.56,3,7,5
796,0.7,61.1,57.0,2862,5.71,5.74,3.5,5,4,3
797,0.7,58.7,63.0,2862,5.73,5.69,3.35,3,4,6
798,0.79,60.0,60.0,2862,6.07,5.99,3.64,4,5,3
799,0.7,59.5,59.0,2862,5.82,5.77,3.45,4,4,6
800,1.22,60.9,57.0,2862,6.93,6.88,4.21,4,1,6
801,1.01,67.6,57.0,2862,6.21,6.11,4.18,1,2,6
802,0.73,62.5,61.0,2862,5.78,5.64,3.59,4,4,6
803,0.91,64.3,58.0,2863,6.05,6.09,3.9,2,4,2
804,0.71,60.8,56.0,2863,5.8,5.77,3.52,5,3,7
805,0.83,62.3,58.0,2863,6.01,5.97,3.73,4,3,4
807,0.71,61.0,61.0,2863,5.82,5.75,3.53,4,3,7
808,0.71,59.7,59.0,2863,5.82,5.8,3.47,4,3,7
809,0.71,61.7,56.0,2863,5.8,5.68,3.54,4,3,7
811,0.71,61.4,58.0,2863,5.79,5.75,3.54,4,3,7
812,0.71,60.6,58.0,2863,5.79,5.77,3.5,4,3,7
813,0.91,59.5,62.0,2863,6.4,6.18,3.74,4,3,1
814,0.9,59.8,62.0,2863,6.24,6.21,3.72,4,4,1
815,0.71,61.5,62.0,2863,5.74,5.68,3.51,4,6,3
816,0.71,59.1,61.0,2863,5.84,5.8,3.44,4,3,6
817,0.72,59.5,57.0,2863,5.91,5.86,3.5,5,4,5
818,0.72,60.9,60.0,2863,5.78,5.74,3.51,4,3,6
819,0.71,61.0,55.0,2863,5.79,5.75,3.52,5,4,6
820,0.81,60.3,57.0,2864,6.07,6.04,3.65,5,2,6
821,0.83,61.6,58.0,2865,6.05,6.07,3.73,3,4,2
822,0.73,60.8,55.0,2865,5.87,5.81,3.55,4,3,7
823,0.56,62.0,56.0,2866,5.25,5.3,3.27,3,7,7
824,0.56,61.8,55.0,2866,5.27,5.31,3.27,3,7,7
825,0.71,62.2,55.0,2866,5.74,5.7,3.56,5,5,6
826,0.7,62.3,58.0,2866,5.66,5.7,3.54,5,7,3
827,0.96,61.3,58.0,2866,6.39,6.3,3.89,4,3,2
829,0.7,62.4,57.0,2867,5.68,5.61,3.52,5,4,7
830,0.71,60.4,57.0,2867,5.78,5.81,3.5,5,7,3
831,0.8,61.2,53.0,2867,6.05,5.98,3.68,4,4,3
832,0.95,58.4,57.0,2867,6.49,6.41,3.77,4,2,5
833,0.82,62.3,56.0,2867,5.99,5.95,3.72,5,2,5
834,0.52,61.2,56.0,2867,5.21,5.19,3.18,5,7,5
835,0.82,61.7,53.0,2867,6.12,6.0,3.74,5,2,5
836,0.82,62.3,56.0,2867,6.02,5.96,3.73,5,2,5
837,0.82,59.7,57.0,2867,6.14,6.12,3.66,4,2,5
838,0.8,61.3,57.0,2867,5.96,5.91,3.64,5,3,4
839,0.96,68.2,61.0,2867,6.07,5.88,4.1,1,2,5
840,0.72,62.4,55.0,2868,5.72,5.75,3.58,5,5,2
841,0.62,60.5,57.0,2868,5.52,5.56,3.35,5,8,4
